2024-02-05 13:25:38.596298: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libnvinfer.so.6'; dlerror: libnvinfer.so.6: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:38.596395: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libnvinfer_plugin.so.6'; dlerror: libnvinfer_plugin.so.6: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:38.596403: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:30] Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
2024-02-05 13:25:41.169140: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcuda.so.1
2024-02-05 13:25:41.217861: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1555] Found device 0 with properties: 
pciBusID: 0000:17:00.0 name: NVIDIA A100 80GB PCIe MIG 1g.10gb computeCapability: 8.0
coreClock: 1.41GHz coreCount: 14 deviceMemorySize: 9.50GiB deviceMemoryBandwidth: 225.30GiB/s
2024-02-05 13:25:41.218022: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudart.so.10.1'; dlerror: libcudart.so.10.1: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:41.220000: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcublas.so.10
2024-02-05 13:25:41.220849: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcufft.so.10
2024-02-05 13:25:41.221083: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcurand.so.10
2024-02-05 13:25:41.222704: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcusolver.so.10
2024-02-05 13:25:41.223496: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcusparse.so.10
2024-02-05 13:25:41.223597: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudnn.so.7'; dlerror: libcudnn.so.7: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/cudnn/cuda-11.3/8.2.0/lib64:/usr/local/cuda-11.1/lib64
2024-02-05 13:25:41.223604: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1592] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
2024-02-05 13:25:41.236927: I tensorflow/core/platform/cpu_feature_guard.cc:142] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 AVX512F FMA
2024-02-05 13:25:41.253508: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2800000000 Hz
2024-02-05 13:25:41.253639: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x55bb4c6cdd50 initialized for platform Host (this does not guarantee that XLA will be used). Devices:
2024-02-05 13:25:41.253646: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): Host, Default Version
2024-02-05 13:25:41.309871: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x55bb4c1c82e0 initialized for platform CUDA (this does not guarantee that XLA will be used). Devices:
2024-02-05 13:25:41.309895: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): NVIDIA A100 80GB PCIe MIG 1g.10gb, Compute Capability 8.0
2024-02-05 13:25:41.309989: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1096] Device interconnect StreamExecutor with strength 1 edge matrix:
2024-02-05 13:25:41.309999: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1102]      
=======> train step: 960000, lr: 0.000010, total_loss: 18.59,                  box_loss: 2.67, conf_loss: 15.38, category_loss: 0.55
=======> train step: 965456, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965457, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965458, lr: 0.000010, total_loss: 0.52,                  box_loss: 0.47, conf_loss: 0.00, category_loss: 0.05
=======> train step: 965459, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965460, lr: 0.000010, total_loss: 0.38,                  box_loss: 0.34, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965461, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965462, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965463, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965464, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965465, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965466, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.19, conf_loss: 0.02, category_loss: 0.04
=======> train step: 965467, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965468, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965469, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965470, lr: 0.000010, total_loss: 0.31,                  box_loss: 0.27, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965471, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.19, conf_loss: 0.01, category_loss: 0.03
=======> train step: 965472, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965473, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965474, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965475, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965476, lr: 0.000010, total_loss: 0.51,                  box_loss: 0.47, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965477, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965478, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965479, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965480, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965481, lr: 0.000010, total_loss: 0.28,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965482, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965483, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965484, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965485, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965486, lr: 0.000010, total_loss: 0.46,                  box_loss: 0.40, conf_loss: 0.00, category_loss: 0.05
=======> train step: 965487, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965488, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.02
=======> train step: 965489, lr: 0.000010, total_loss: 0.10,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.02
=======> train step: 965490, lr: 0.000010, total_loss: 0.45,                  box_loss: 0.41, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965491, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.27, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965492, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965493, lr: 0.000010, total_loss: 0.10,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965494, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965495, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965496, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.02
=======> train step: 965497, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965498, lr: 0.000010, total_loss: 0.40,                  box_loss: 0.36, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965499, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965500, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965501, lr: 0.000010, total_loss: 0.14,                  box_loss: 0.11, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965502, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965503, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.09, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965504, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965505, lr: 0.000010, total_loss: 0.34,                  box_loss: 0.29, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965506, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965507, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965508, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965509, lr: 0.000010, total_loss: 0.34,                  box_loss: 0.29, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965510, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965511, lr: 0.000010, total_loss: 0.32,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965512, lr: 0.000010, total_loss: 0.10,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965513, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965514, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.05
=======> train step: 965515, lr: 0.000010, total_loss: 0.33,                  box_loss: 0.29, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965516, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965517, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965518, lr: 0.000010, total_loss: 0.34,                  box_loss: 0.30, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965519, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965520, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965521, lr: 0.000010, total_loss: 0.44,                  box_loss: 0.40, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965522, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965523, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965524, lr: 0.000010, total_loss: 0.32,                  box_loss: 0.28, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965525, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965526, lr: 0.000010, total_loss: 0.34,                  box_loss: 0.30, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965527, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965528, lr: 0.000010, total_loss: 0.28,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965529, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965530, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965531, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965532, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965533, lr: 0.000010, total_loss: 0.37,                  box_loss: 0.33, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965534, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965535, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965536, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965537, lr: 0.000010, total_loss: 0.06,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.02
=======> train step: 965538, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965539, lr: 0.000010, total_loss: 0.34,                  box_loss: 0.30, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965540, lr: 0.000010, total_loss: 0.34,                  box_loss: 0.29, conf_loss: 0.00, category_loss: 0.05
=======> train step: 965541, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965542, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965543, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965544, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965545, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965546, lr: 0.000010, total_loss: 0.13,                  box_loss: 0.10, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965547, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965548, lr: 0.000010, total_loss: 0.10,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.02
=======> train step: 965549, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965550, lr: 0.000010, total_loss: 0.06,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.02
=======> train step: 965551, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.05
=======> train step: 965552, lr: 0.000010, total_loss: 0.28,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965553, lr: 0.000010, total_loss: 0.08,                  box_loss: 0.05, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965554, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965555, lr: 0.000010, total_loss: 0.34,                  box_loss: 0.30, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965556, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965557, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965558, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965559, lr: 0.000010, total_loss: 0.26,                  box_loss: 0.22, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965560, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965561, lr: 0.000010, total_loss: 0.22,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965562, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965563, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965564, lr: 0.000010, total_loss: 0.10,                  box_loss: 0.06, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965565, lr: 0.000010, total_loss: 0.28,                  box_loss: 0.24, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965566, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965567, lr: 0.000010, total_loss: 0.38,                  box_loss: 0.34, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965568, lr: 0.000010, total_loss: 0.32,                  box_loss: 0.29, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965569, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965570, lr: 0.000010, total_loss: 0.36,                  box_loss: 0.31, conf_loss: 0.00, category_loss: 0.05
=======> train step: 965571, lr: 0.000010, total_loss: 0.07,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965572, lr: 0.000010, total_loss: 0.34,                  box_loss: 0.30, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965573, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.18, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965574, lr: 0.000010, total_loss: 0.23,                  box_loss: 0.19, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965575, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.02
=======> train step: 965576, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965577, lr: 0.000010, total_loss: 0.30,                  box_loss: 0.26, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965578, lr: 0.000010, total_loss: 0.07,                  box_loss: 0.05, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965579, lr: 0.000010, total_loss: 0.20,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965580, lr: 0.000010, total_loss: 0.06,                  box_loss: 0.04, conf_loss: 0.00, category_loss: 0.02
=======> train step: 965581, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.16, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965582, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965583, lr: 0.000010, total_loss: 0.25,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965584, lr: 0.000010, total_loss: 0.09,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.02
=======> train step: 965585, lr: 0.000010, total_loss: 0.44,                  box_loss: 0.40, conf_loss: 0.01, category_loss: 0.04
=======> train step: 965586, lr: 0.000010, total_loss: 0.11,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965587, lr: 0.000010, total_loss: 0.29,                  box_loss: 0.25, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965588, lr: 0.000010, total_loss: 0.45,                  box_loss: 0.41, conf_loss: 0.00, category_loss: 0.05
=======> train step: 965589, lr: 0.000010, total_loss: 0.33,                  box_loss: 0.29, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965590, lr: 0.000010, total_loss: 0.19,                  box_loss: 0.15, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965591, lr: 0.000010, total_loss: 0.27,                  box_loss: 0.23, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965592, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.21, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965593, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965594, lr: 0.000010, total_loss: 0.32,                  box_loss: 0.29, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965595, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965596, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965597, lr: 0.000010, total_loss: 0.16,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965598, lr: 0.000010, total_loss: 0.15,                  box_loss: 0.12, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965599, lr: 0.000010, total_loss: 0.36,                  box_loss: 0.31, conf_loss: 0.00, category_loss: 0.05
=======> train step: 965600, lr: 0.000010, total_loss: 0.12,                  box_loss: 0.08, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965601, lr: 0.000010, total_loss: 0.18,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965602, lr: 0.000010, total_loss: 0.10,                  box_loss: 0.07, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965603, lr: 0.000010, total_loss: 0.43,                  box_loss: 0.39, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965604, lr: 0.000010, total_loss: 0.42,                  box_loss: 0.38, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965605, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.14, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965606, lr: 0.000010, total_loss: 0.21,                  box_loss: 0.17, conf_loss: 0.00, category_loss: 0.03
=======> train step: 965607, lr: 0.000010, total_loss: 0.17,                  box_loss: 0.13, conf_loss: 0.00, category_loss: 0.04
=======> train step: 965608, lr: 0.000010, total_loss: 0.24,                  box_loss: 0.20, conf_loss: 0.00, category_loss: 0.04
